ENSMUSG00000102693	0.278443289225
ENSMUSG00000064842	0.252792792793
ENSMUSG00000051951	0.558977280157
ENSMUSG00000102851	0.351860706861
ENSMUSG00000103377	0.117874113475
ENSMUSG00000104017	0.0949923903312
ENSMUSG00000103025	0.149728571429
ENSMUSG00000089699	0.00710894941634
ENSMUSG00000103201	0.114529154519
ENSMUSG00000103147	0.904841423948
ENSMUSG00000103161	0.0613233082707
ENSMUSG00000102331	0.0457883792049
ENSMUSG00000102348	0.0657949526814
ENSMUSG00000102592	-9
ENSMUSG00000088333	-9
ENSMUSG00000102343	0.0372992518703
ENSMUSG00000102948	0.937023006956
ENSMUSG00000025900	0.379905568386
ENSMUSG00000104123	0.171849806202
ENSMUSG00000025902	0.292908560717
ENSMUSG00000104238	0.0994184057475
ENSMUSG00000102269	0.630994882293
ENSMUSG00000096126	-9
ENSMUSG00000103003	0.954665929204
ENSMUSG00000104328	0.196742669753
ENSMUSG00000102735	0.986477151966
ENSMUSG00000098104	0.399282800816
ENSMUSG00000102175	0.960343876723
ENSMUSG00000088000	0.0568095238095
ENSMUSG00000103265	0.189900473934
ENSMUSG00000103922	0.870331775701
ENSMUSG00000033845	0.317302389248
ENSMUSG00000102275	0.125025164114
ENSMUSG00000025903	0.252648881499
ENSMUSG00000104217	0.92246325167
ENSMUSG00000033813	0.523834907196
ENSMUSG00000062588	0.934682119205
ENSMUSG00000103280	0.273997304582
ENSMUSG00000002459	0.298964143426
ENSMUSG00000091305	0.553461538462
ENSMUSG00000102653	0.164763195435
ENSMUSG00000085623	0.0726906579426
ENSMUSG00000091665	0.914261006289
ENSMUSG00000033793	0.27629194524
ENSMUSG00000104352	0.989705163043
ENSMUSG00000104046	-9
ENSMUSG00000102907	-9
ENSMUSG00000025905	0.171002617516
ENSMUSG00000103936	0.962277078086
ENSMUSG00000093015	-9
ENSMUSG00000103519	0.00957692307692
ENSMUSG00000033774	0.254863231724
ENSMUSG00000103090	0.806419472247
ENSMUSG00000025907	0.489127912571
ENSMUSG00000090031	0.113200194363
ENSMUSG00000087247	0.376015166835
ENSMUSG00000103355	0.978648233487
ENSMUSG00000102706	0.745132118451
ENSMUSG00000103845	0.854117206433
ENSMUSG00000033740	0.821130725324
ENSMUSG00000103329	0.0797382665296
ENSMUSG00000104385	0.906129323308
ENSMUSG00000102135	0.969891679749
ENSMUSG00000103282	0.0191818181818
ENSMUSG00000102534	0.981633027523
ENSMUSG00000102213	-9
ENSMUSG00000103629	0.758061128527
ENSMUSG00000051285	0.438129858391
ENSMUSG00000098201	0.999138888889
ENSMUSG00000103509	0.0876194552529
ENSMUSG00000048538	0.977774019985
ENSMUSG00000103709	0.980569832402
ENSMUSG00000077244	0.968549618321
ENSMUSG00000102768	0.452224086871
ENSMUSG00000097797	0.249728832117
ENSMUSG00000103498	0.897369449378
ENSMUSG00000103067	0.0497264108352
ENSMUSG00000102320	0.329798611111
ENSMUSG00000104226	0.931977121068
ENSMUSG00000103903	0.98960472973
ENSMUSG00000103557	0.749699672668
ENSMUSG00000025909	0.232793170103
ENSMUSG00000102647	0.0770956443646
ENSMUSG00000086235	0.902022167488
ENSMUSG00000102253	0.119094006693
ENSMUSG00000093970	-9
ENSMUSG00000103884	0.0570824275362
ENSMUSG00000084353	0.95467219917
ENSMUSG00000103933	0.992937198068
ENSMUSG00000076135	0.999696296296
ENSMUSG00000086195	0.979919075145
ENSMUSG00000104504	0.958244186047
ENSMUSG00000066693	0.785622009569
ENSMUSG00000102316	0.001
ENSMUSG00000103819	0.95040655106
ENSMUSG00000102871	0.129716871166
ENSMUSG00000101571	0.758509278351
ENSMUSG00000104428	0.978901840491
ENSMUSG00000102272	0.753384286934
ENSMUSG00000065625	-9
ENSMUSG00000103411	0.340806382979
ENSMUSG00000061024	0.483312195122
ENSMUSG00000025911	0.433076802916
ENSMUSG00000079671	0.211797565923
ENSMUSG00000081441	0.905152311877
ENSMUSG00000067879	0.359897443701
ENSMUSG00000099827	0.126032740879
ENSMUSG00000025912	0.80809244909
ENSMUSG00000045210	0.690909128121
ENSMUSG00000097893	0.406577303884
ENSMUSG00000025915	0.27519004719
ENSMUSG00000046334	0.685918994413
ENSMUSG00000088916	0.923132075472
ENSMUSG00000046101	0.531801654846
ENSMUSG00000098234	0.115191673894
ENSMUSG00000093178	0.796920454545
ENSMUSG00000099032	0.202816734015
ENSMUSG00000104025	0.0966603636364
ENSMUSG00000025916	0.655985942492
ENSMUSG00000087199	0.04916918429
ENSMUSG00000095780	-9
ENSMUSG00000025917	0.538537099812
ENSMUSG00000056763	0.279898815625
ENSMUSG00000102356	0.0866648590022
ENSMUSG00000067851	0.68314952615
ENSMUSG00000088153	0.147367768595
ENSMUSG00000102556	0.0392025536854
ENSMUSG00000042501	0.331495534828
ENSMUSG00000103810	0.101665185185
ENSMUSG00000083422	0.988887140903
ENSMUSG00000094979	0.32119266055
ENSMUSG00000081417	0.880220647773
ENSMUSG00000103448	0.0964560582423
ENSMUSG00000100212	0.694246983105
ENSMUSG00000100648	0.985672346003
ENSMUSG00000088585	0.0334193548387
ENSMUSG00000048960	0.380056044353
ENSMUSG00000077318	0.806379844961
ENSMUSG00000101827	0.9907
ENSMUSG00000103494	0.19922826087
ENSMUSG00000057715	0.280403757492
ENSMUSG00000103825	0.0233612459547
ENSMUSG00000099845	0.991281368821
ENSMUSG00000103561	0.0954482758621
ENSMUSG00000101610	0.927906285714
ENSMUSG00000093864	-9
ENSMUSG00000098555	0.00349206349206
ENSMUSG00000097628	0.970100123609
ENSMUSG00000098163	0.993146802326
ENSMUSG00000097171	0.410252767528
ENSMUSG00000101314	0.146866510539
ENSMUSG00000016918	0.422149891257
ENSMUSG00000025938	0.31729284412
ENSMUSG00000104518	0.133389492754
ENSMUSG00000069620	0.242714285714
ENSMUSG00000099498	0.242642045455
ENSMUSG00000042414	0.389637764933
ENSMUSG00000005886	0.511798793789
ENSMUSG00000103506	0.0701498891353
ENSMUSG00000103495	0.128855036855
ENSMUSG00000099183	0.314108433735
ENSMUSG00000102639	0.0289770114943
ENSMUSG00000104170	0.0963165512901
ENSMUSG00000087782	0.0686371681416
ENSMUSG00000103085	0.113316620499
ENSMUSG00000102664	0.145629577465
ENSMUSG00000101476	0.0788444767442
ENSMUSG00000101171	0.890328682171
ENSMUSG00000025935	0.821398765432
ENSMUSG00000025937	0.238165225307
ENSMUSG00000102982	0.0725179856115
ENSMUSG00000067813	0.49311443299
ENSMUSG00000077368	0.566340909091
ENSMUSG00000097711	0.972435
ENSMUSG00000102166	0.277809777778
ENSMUSG00000089358	0.246170886076
ENSMUSG00000104209	0.0964726908779
ENSMUSG00000025932	0.574519985104
ENSMUSG00000095853	-9
ENSMUSG00000102588	0.162974160207
ENSMUSG00000054493	0.216586968526
ENSMUSG00000025930	0.238832810047
ENSMUSG00000103492	0.0987283122048
ENSMUSG00000081201	0.9975
ENSMUSG00000082193	0.994373184358
ENSMUSG00000032769	0.633955332726
ENSMUSG00000088159	0.0977024793388
ENSMUSG00000073737	0.964073219659
ENSMUSG00000092083	0.332221367015
ENSMUSG00000102937	0.0682046936115
ENSMUSG00000104149	0.0846671338472
ENSMUSG00000088829	0.366555555556
ENSMUSG00000077377	0.774895522388
ENSMUSG00000101652	0.901825581395
ENSMUSG00000100814	0.707930693069
ENSMUSG00000025925	0.267665432368
ENSMUSG00000104379	0.143654367707
ENSMUSG00000032719	0.294400288496
ENSMUSG00000088943	0.0912796052632
ENSMUSG00000100652	0.99326929982
ENSMUSG00000067795	0.221654665314
